url,count
http://darkbeginning.com,3
http://198.24.143.234/forum.php?mod=forumdisplay&action=list&fid=731,3
http://www.txsub.com,3
www.92tiaojiao.com,3
http://98.to/waikeung,3
http://www.sipaidao.com,3
http://www.xsejie.info/index.php?fromuid=628517,3
http://soxav.cf,3
http://198.204.232.125,3
http://www.iiuta.cn,3
http://210.6.90.220:8002,3
http://www.gdbt.net,3
http://www.sis001.com/forum/index.php,3
http://ggxav.club,3
http://c1523.mooo.com/index.php?u=102937%20,3
http://www.btchdtv.com/forum.php,3
http://www.menacg.cn/bbsxp,3
http://www.skp2p.com/,3
http://torrents.linkos.bg:81/announce.php,3
http://c1521.mbsee.com/index.php?u=88522,3
https://fastzone.org/?fromuid=75288,3
http://hi.baidu.com/dvdraws,3
http://210.6.90.149:8801/index.php,3
http://pornolab.net,3
http://218.189.234.232/,3
http://spfun.org/index.php%20,3
http://www.gamestorrents.com,3
http://08lkk.com,3
http://www.donderland.com/,3
http://208.98.17.139/forum/index.php,3
http://c1520.sxn.us/index.php?u=88522,3
http://74.63.118.226/bbs/?fromuser=hshlpsp,3
http://67.220.92.23/,3
https://www.javstr.com,3
http://74.63.118.227/bbs/ ,3
http://c1520.k22.su/index.php?u=150570%20,3
http://www.sosg.net/,3
http://206.108.48.51/?fromuid=16269,3
http://linkbee.com/oud,3
http://girlbt.com,3
http://playav.co,3
http://c1520.inc.gs/index.php?u=218928,3
http://waikeung.org/php_wind/thread.php?fid=70,3
http://18p2p.net/,3
sntsub.bbs.am,3
http://www.ukoo.net,3
sis001.com,3
http://www.speedpluss.org/?fromuid=14625,3
silklabo.tumblr.com,3
http://shaoshi.org,3
http://by1024.com/,3
http://speedpluss.org/index.php,3
https://www.hotnet.cc,3
sexinsex,3
http://tpb.tracker.prq.to/announce,3
http://www.xav2.info,3
rutracker.org,3
http://incestjav.com/,3
http://share.dmhy.net/,3
http://bt.ydy.com,3
自由轉載，轉貼時請註明原作出處,3
http://www.mak.ihost.tw,3
http://www.wlgo.com/bbs/,3
http://tracker.linkos.bg/announce.php?passkey=756c64c962a37b3802dd36fc86f0de9d,3
http://bt.orzx.co/profile.php?action=selfresource,3
http://hav520.com,3
http://tracker.thepiratebay.or,3
http://www.m6mm8.info/,3
http://wangping51.com,3
http://99btgc01.com,3
httpwww.m6m,3
http://207.44.176.42/php_wind/index.php,3
http://fdzone.org/?fromuid=1270174,3
http://www.subpig.net/,3
http://www.upplay.com,3
kinozal.tv,3
iskytree.net,3
http://www.upplay.com/,3
http://bbs.co2ky.com,3
http://liangliqizhi.taobao.com,3
htty://www.eyny.com,3
htttp://www.sexinsex.net,3
http://mengdongwu.bbs.am,3
http://znsq365.com/,3
http://www.t2277.com,3
http://1024w.tumblr.com/,3
http://www.luersuo.com,3
http://www.lostsummer.net/bbs/index.php,3
http://18board.info/forum/register.php?fromuid=871268,3
http://67.228.81.184,3
http://tyhg999.com/,3
http://myspace.com/deejayelixir,3
http://bt.aisex.com/bt/index.php,3
http://waikeung.org/php_wind/?u=143940,3
https://www.85lou.com/,3
http://bbs.ycdv.com/index.php?fromuid=77966,3
https://www.811yc.com,3
http://ylmen.hk/thread.php?fid=205,3
http://www.temox.com/,3
http://www.aaouu.net/?fromuser=giga17100,3
http://www.llluc.net/300.html,3
http://%20www.sexinsex.net,3
http://www.cometbbs.com/index.php,3
http://myxav.pw,3
http://p2pzone.org/,3
http://xx.1024hegongchang.info/bbs/index.php,3
http://crowland.hit.bg,3
http://5032.ifei.com.tw/index,3
http://xvdada.com,3
http://sukebei.tracker.wf:8888/announce,3
http://www.tiantianyule.com,3
http://sukebei.nyaa.se,3
http://www.laziku.com,3
http://sis.yx51.net,3
http://1024.stv919.com/pw/index.php,3
https://twitter.com/promas0765,3
http://www.btchdtv.com,3
http://xiaav.net,3
http://www.javstar.com,3
http://uzi.data.bg,3
http://forum.8cyber.com,3
http://www.javtalk.com,3
http://bbs4.2djgame.net/index.php,3
http://xav365.ml,3
http://www.cn1069.net/forum/,3
http://bbs.yslx.org.cn,3
http://64.208.226.131/~speedplu/register.php?fromuid=11291,3
http://xav1.info/?fromuid=508344,3
http://www.torrents.ru,3
http://blog.sina.com.cn/viewman,3
http://x8aa.com/index.php?u=17171924,3
http://www.kffield.com,3
http://dhrsub.net/forum.php,3
ggxav.club,3
http://www.fosky.com,3
http://ls.hi-hi.jp/bet-t/,3
http://vip905.com,3
http://www.touch99.com,3
http://bbs.yydm.com,3
http://210.6.90.222:8002/viewpro.php?uid=adua,3
http://www.kxhome.com/bbs/,3
http://okfun.org/forum.php,3
http://210.6.90.222:8002/forum,3
http://18p2p.com/forum/?fromuid=1410748,3
http://www.kxhome.com/,3
https://tapochek.net/,3
http://68.168.16.154/bbs/?fromuid=10449072,3
http://blog.sina.com.cn/guonu,3
http://www.yycaf.net,3
http://www.cmct.cc,3
http://www.anger688.com/index.php,3
http://69.4.228.121/%20,3
https://2018x.men,3
http://www.hdzone.org/?fromuid=110,3
http://hkpic-forum.com/thread-4186335-1-1.html,3
http://opjav.xyz/,3
http://www.piring.com/bbs/tcn/?fromuser=discusfa,3
http://www.3n5b.com,3
http://weibo.com/magicstarsubs/,3
http://www.pekingexpress.org,3
http://162.252.9.11/bbs/?fromuid=967316,3
http://210.6.90.212:8001/forum/,3
http://69.4.239.125/forum/index.php,3
http://freedwnload4all.blogspot.in,3
http://bbs.sc-ol.com,3
http://rutracker.org/forum/tracker.php?rid=6612071,3
http://www.52luolishe.com,3
http://www.orangesub.com,3
http://jumpcn.taobao.com,3
http://www.city9x.com/bbs/?fromuid=8830,3
http://bdxav.fun,3
http://www.canton8.com/forum/?u=432462,3
https://sub.kamigami.org,3
http://acg18.us,3
http://www.chat-rumble.net,3
http://rinawalepl.taobao.com,3
https://acg18.us,3
http://joozeek.pl.tl,3
http://forum.tw.fdzone.org/?fromuser=vistor,3
fdzone-forum.mht,3
http://5.yao.cl/index.php?,3
http://38.114.38.172/forum/index.php,3
https://xav365.pw,3
https://www.sis001.com/forum/index.php,3
http://saibuster2003.com/,3
http://hotavxxx.com,3
http://hjd.kop2048.net,3
http://www.avp2p.com/,3
http://66.96.216.168/index.php?u=88522,3
全集加qq13138186657,3
https://av-play.com/,3
https://www.sehuatang.net/,3
https://bangumi.moe,3
http://www.346.net,3
http://cnxici8.com/index.php?u=19792205,3
http://www.hanmi.cc,3
http://www.rhacg.com,3
http://waikeung.net,3
zanghuage.cc,3
https://www.sas1946.com/main,3
xp1024.com,3
http://www2.mycould.com/discuz/index.php,3
http://67.213.213.88/?fromuid=372143,3
http://cnbaidu8.net/index.php?u=6485524,3
http://www.youlan.net/bbs,3
https://bdxav.club,3
http://69.4.239.124/bbs/index.php,3
http://dhr.candy-sky.net/,3
http://www.doujinanime.com/,3
www.x1949x.com,3
www.wihlw.com,3
http://cn1069.gay-torrents.net/index.php,3
http://tako.avdvd.me/index.php,3
www.thzab.com,3
http://69.9.35.237/bbs,3
http://school2018.xyz/,3
http://www.camoe.cn/bbs,2
http://www.camoe.cn,2
http://www.cn1069.net/forum/index.php,2
http://www.cnnip.com,2
http://www.cnxp.com,2
http://jo2.host8.info/index.php?u=5804595,2
http://jiyingw.com/,2
http://aajav.com/forum/index.php,2
http://210.6.90.223:8001,2
http://langzi88.free.fr/bbs/,2
http://www.btwuji.com,2
http://210.6.90.223:8001/index.php,2
http://www.btmyth.com,2
http://210.6.90.223:8002/,2
http://www.demonoid.com,2
http://amateurpix24.dl.am,2
http://amateurvideos.6x.to,2
http://www.btcanton.com/?u=16,2
http://angelnokiss.net/,2
http://www.dfhg.info/?fromuid=306985,2
http://www.dfn-forum.tk,2
http://anger688.com/index.php?fromuid=381678,2
http://210.6.90.224:8001/,2
https://www.tlc.com/,2
http://www.btbaby.cn,2
http://www.booksontape.com/,2
http://210.6.90.224:8001/forum,2
http://anime-suki.net,2
http://announce.torrentlive.net/?passkey=da0bf2dca3f4be9ba2e946876ce7cdab,2
http://www.dotbt.com/,2
http://www.dotbt-plus.com/index.php,2
http://www.bmsoffighters.net/bof2011/,2
http://www.doujinanime.com,2
http://ls.hi-hi.jp/url/0/2c8.html,2
http://interfilm.ru/index.php,2
http://av365xxoo.tumblr.com,2
http://www.bbxpp.cn,2
http://a88.us/bt/?u=311718%20,2
http://www.dy600.com,2
http://www.dymycomic.com/,2
http://www.dzze.com/index.php?fromuid=32,2
http://www.eastgame.net,2
http://avex.jp/eurobeat,2
来自sexinsex论坛，转载请注明！,2
http://inferno.demonoid.com:3393/announce,2
http://www.emobbs.info/index.php?fromuid=1163739,2
http://www.aztrem.com,2
http://www.epubsoft.com/,2
http://www.axegang.net/?fromuid=123,2
http://210.6.90.225:8001/forum/ [uid_211057@18p2p],2
dmmjp.com,2
http://www.evermory.com/bbs,2
http://210.6.90.225:8002,2
http://www.eyny.com/index.php,2
http://bbs.2dgal.com,2
http://www.avlang.com/?u=598041,2
http://9.ynnp.com,2
http://www.facebook.com/groups/339283602758861,2
http://www.facebook.com/home.php#/nioox?ref=profile,2
http://bbs.2dgal.com/index.php,2
http://luoliao.7899tv.com,2
http://bbs.2dgal.com/?skinco=jp,2
http://www.feidian08.com,2
http://www.avbtgc.com/,2
http://bbs2.kffield.com/,2
http://www.forritz.com/bbs,2
http://www.forum.fdzone.org/index.php,2
http://www.forum.int.18p2p.com,2
http://www.freakyflicks.tk,2
http://www.freewebtown.com/norules/,2
http://99p2pzone.com/,2
http://www.frikimedia.khronoscorp.com/,2
http://membres.lycos.fr/jameseg1,2
aimgame.ru,2
h ttp://www.galgames.com.cn,2
http://www.galgames.com.cn,2
http://bbs.6ylm.net/,2
http://www.gamefront.com/,2
http://www.gamesfive.net/index2.php,2
http://bbs.99bbs.com,2
http://www.gardenscure.com/420/,2
http://98.126.44.252/?fromuid=12462,2
http://mimip2p.net/,2
http://http%3a//www.caiyawang.com/,2
http://bbs.ani-fun.com,2
http://98.126.140.41/bbs/?fromuid=286876,2
http://www.hacg.net/bbs,2
http://http%3a//uu632.com/,2
http://http%3a//smletu.com,2
http://www.hacg.net/pwbbs/?u=194,2
http://98.126.140.41/bbs/?fromuid=284197,2
http://www.hbbss.com,2
http://www.hd180.com/,2
http://hongfire.com,2
http://home.gamer.com.tw/creationdetail.php?sn=2676711,2
http://hkpic.net,2
http://hkp2p.shopping7.org/,2
http://www.hdzone.org/register.php?fromuid=2,2
http://www.hdzone.org/register.php?fromuid=768,2
http://www.amazon.co.jp/gp/redirect.html?ie=utf8&location=http%3a%2f%2fwww.amazon.co.jp%2f&tag=bytbt-22&linkcode=ur2&camp=247&creative=1211,2
http://www.heavytorrents.tk,2
http://www.heian.me/?fromuid=168074,2
http://www.hgamecn.com,2
http://www.hjd2048.com/2048/index.php,2
http://210.6.90.226/forum/index.php,2
http://www.hkfreezone.com/index.php,2
http://www.hk-mi.com/?fromuid=1146,2
http://mowa66.com,2
http://hi.dydao.com/,2
http://www.honobono.cc,2
http://www.horizon-funk.com/,2
ed2k://%7cfile%7cmywife.cc%e7%b3%bb%e5%88%97%e5%ae%8c%e6%95%b4%e5%a5%97%e5%9b%be%e9%99%84%e7%9c%9f%e5%90%8d(no.001%20to%20no.643).rar%7c7845480319%7cd0dc441353e33b7f228335c83e8d5a61%7ch=okylw433uaaqs42q75a3mopo4mxpbylj%7c/,2
http://bbs.btbbt.com/index.php?fromuid=748596,2
http://www.huarencheng.com,2
3dmgame,2
http://www.huarencheng.org,2
http://www.hxlt.net,2
http://www.icetorrent.org/,2
http://www.ikuhd.com/,2
http://www.ilovetorrents.com,2
http://mv.0boy.com/,2
http://78xb.com,2
http://hd-sd.tumblr.com,2
1024fa.com,2
http://www.int.18p2p.com/forum/ ,2
http://hcg-arimasu.eu/,2
http://218.189.234.232/index.php,2
http://74.86.194.115/?fromuid=2557427,2
http://bbs.byconan.com/,2
http://n2.lufi99.org/,2
http://210.6.90.217:8001/forum/index.php,2
http://www.jball.info/?fromuid=140343,2
http://nanoha.net.cn,2
http://www.jimeibar.com,2
http://www.jiongdm.com,2
http://ne-e-lesno.hit.bg,2
http://www.jiqing2000.com,2
http://www.jirendi.com,2
http://neko-ace.spaces.live.com/,2
http://www.jiujiure.com,2
http://218.189.234.244/index.php,2
http://nfzone.net,2
http://108.170.27.83/index.php?u=508344,2
http://nitro.to,2
http://www.julybbs.com/,2
http://nnm-club.ru/,2
http://www.jvcxp.com,2
http://174.139.242.150/bbs/?fromuid=43253,2
http://www.aixiady.com,2
http://74.63.118.226/bbs/index.php,2
http://non,2
http://218.189.234.252/index.php,2
http://bbs.comicdd.com/forum-rhsub-1.html,2
http://www.aionlegend.im,2
http://bbscstx.org/forum.php,2
http://okfun.org/?fromuid=217471,2
http://www.kickass.to/user/joker_returns/,2
http://okfun.org/?fromuid=255103,2
http://www.kindmetal.com/forum,2
http://www.kindtorrents.com,2
http://guidaody.howbbs.com/,2
http://groups.google.cc/build_dir_tree/caoliu66,2
http://174.139.28.42/bbs/?fromuid=8981,2
http://okfun.org/index.php,2
http://108.170.27.83/?fromuid=508344,2
http://27.98.194.75:8080/index.php,2
http://www.ads4cn.com/newsbar/refferer.asp?liu123lxd,2
http://27bt.info/,2
http://bbs.dyshoufa.com/?871,2
http://onescreen.blogspot.com,2
http://210.6.90.216:8002/index.php,2
http://www.kxhome.com/bbs,2
http://174.139.28.90/bbs/ ,2
http://174.139.28.90/bbs/?fromuid=176818,2
http://oursogo.com,2
http://oursogo.com/,2
http://www.kyuuki.com,2
http://www.lacorporacion.net,2
http://oxbaby.com,2
http://174.139.28.90/bbs/?fromuid=hshlpsp,2
http://www.adachi.cn/,2
http://p2p.gxbt.net/bit/commend_3.html,2
http://74.50.30.208/index.php,2
http://210.6.90.216:8001/forum/index.php,2
http://paomei.free.fr/index.php?fromuid=7507,2
http://parada.pw,2
http://pass-wolf.net/forum.php,2
http://www.aaouu.net/,2
http://www.lyd3.info,2
http://38.100.22.155/bbs,2
http://www.m6mm.com,2
http://38.100.22.155/bbs/,2
http://www.makingoff.org ,2
http://www.manyv.com.cn/forum.php,2
http://plus28.com,2
http://gigasoftgroup.com,2
http://popgo.net/bbs,2
http://www.mcy.hk/forum/index.php,2
http://bbs.hotavxxx.com/?fromuid=999314,2
http://38.100.22.155/bbss/,2
http://pornolab.net/forum/viewtopic.php,2
http://www.99p2p.com/index.php,2
http://www.mf18.xyz,2
http://www.mianfeiba.xyz,2
http://pro.fastzone.org/?2653,2
http://www.miji8.com,2
http://www.98fen.com,2
http://174.36.44.40/?fromuid=308523,2
http://www.94831.com,2
http://gaval.net,2
http://www.mininova.org/user/fat_fighter,2
http://www.minip2p.net,2
http://www.8cv.net,2
http://38.100.22.158,2
http://q.115.com/13219,2
http://gangduo.tpddns.cn:6969/,2
http://games.zz.tc/hentai,2
http://www.7khd.com,2
http://game.ali213.net/,2
fastzone.org,2
http://www.moecountry.com/index.php,2
http://38.100.22.208/bbs/,2
http://72.167.46.170/index.php,2
http://www.mx3x.com,2
http://www.663ff.com,2
http://www.64dh.com,2
http://qq2009.free.fr/,2
http://www.nana21.com,2
http://random.yahoo.com/bin/ryl,2
bbs.dmguo.com,2
http://rapidshare.com/files/66245233/latest_rapidshare_premium_accounts_plz_dont_change_the_passwords.txt,2
fdzone-forum,2
http://www.netshowbbs.com/,2
http://bbs.ourdvd.net,2
http://reggaetorrent.free.fr/reggaetorrentenglish/,2
http://www.newtorrents.info,2
http://www.5mao.cc,2
http://0811077.zz.tc/3,2
http://www.niqulu.com,2
http://bbs.p2pxxx.info/index.php?fromuid=2151712,2
http://www.ofacg.asia/,2
http://www.597221.net,2
http://www.opedost.com,2
http://69.9.42.242/,2
bbs.dmhy.net,2
http://38.103.161.187/forum/?fromuid=967316,2
http://www.oznewspaper.com/webname.html,2
http://www.p2p101.com/forums/,2
http://bbs.shuiyue.net,2
http://www.p2p2010.info/index.php?fromuid=9707,2
http://bbs.shuiyue.net/index.php?fromuid=2430,2
http://38.114.38.170/forum/index.php,2
http://www.pctorrent.com,2
http://dfn-forum.tk,2
https://1024dz.com/,2
http://fr.99hy.info/bbs/,2
https://18list.com,2
http://www.4545tv.com,2
https://23jav.com,2
cnxici8.com/index.php?u=4169479,2
http://www.plck.info/?fromuid=62855,2
http://forum.uwants.com,2
http://210.6.90.211:8002/,2
http://www.plus28.com/forum-837-1.html,2
https://67.15.209.53/99bbs,2
http://www.popgo.net/bbs/forumdisplay.php?s=&forumid=6,2
http://s8girl.com,2
http://www.pspper.com,2
http://www.39dy.cn,2
http://www.putilibrary.org,2
http://www.qingkong.cn,2
http://saibuster2003.com,2
http://bbs.sumisora.com/,2
http://69.9.35.237/read~/,2
forum.int.18p2p.com,2
http://forum.tw.fdzone.org/?fromuser=kfc1210,2
http://www.renmm.org/bbs,2
http://www.3344bbs.com,2
https://bbs1.2djgame.net/discuz5/,2
http://www30.websamba.com/uu52051/,2
http://38.114.38.172/~franck/forum/index.php,2
http://www.s626s.net/bbss/%20,2
http://www.s8168.com/index.php?u=22762931,2
http://forum.tw.fdzone.org/?fromuid=82255,2
http://www.2fcs.com,2
https://chdbits.org,2
http://www.salusoft.com,2
http://www.sball.info/?fromuid=138401%20,2
http://www.28talk.com,2
http://forum.tw.fdzone.org/?fromuid=547673,2
https://dhr.moe,2
http://bbs.txba.cn,2
http://bbs.ursky.net,2
http://www.sehuatang.net,2
http://www.senmee.com/,2
http://bbs.uying.com/104/index.asp,2
http://sempronik.bloog.pl,2
http://forum.tw.fdzone.org/,2
from.avblu.com,2
http://www.sex.cc,2
http://www1.tvboxnow.com/thread-2842613-1-1.html,2
http://www.sexhouse.info,2
http://sex8bbs.com/?fromuid=2355751,2
http://www1.tvboxnow.com/thread-2827607-1-1.html,2
http://www1.tvboxnow.com/space-uid-1973627.html,2
http://forum.tw2.fdzone.org/,2
http://www1.tvboxnow.com/index.php,2
http://www.sexinsex.net%20http%3a//www.18p2p.com%20http://www.city9x.com%20http://shenyingwang.com%20http://www.tvboxnow.com%20http://www.sex8.cc%20http://www.99bbs.org,2
http://www1.t1.​​hk/index.php,2
http://forum.sexinsex.net,2
http://www.18p2p-zone.com/,2
http://www.shensgo.com,2
http://sexinsex.net/forum/index.php?fromuid=4512330,2
http://www.sifangpian.com,2
http://bbs.xfsub.com/,2
http://www.18p2p.com/forum/viewpro.php?uid=1442512,2
http:www.sis001.com,2
http://69.4.239.66/forum/thread-730998-1-1.html,2
http://www.sis001.com/forum/forum-230-1.html,2
http://www.sis.xxx/forum/index.php,2
https://fastzone.org/?37438,2
fuckyou,2
http://18board.com,2
http://3dmgame.chnren.com/bbs/,2
http://sfile.ydy.com/bbs/?u=64295,2
http://www.sogclub.com/forum,2
http://69.4.239.66/forum/?fromuid=1977054,2
http://www.so-king.com/soft,2
http://210.3.234.102/?fromuser=zodaic,2
https://ggxav.host,2
http://www.soushkin.coolstart.nl,2
http://bbs.xuhu.net/viewpro.php?uid=45530,2
http://bbs.xuhu.net/viewpro.php?uid=87699,2
http://share.dmhy.net,2
http://www.speedpluss.org/?fromuid=7298,2
http//:www.18p2p.com,2
http://www.speedpluss.org/index.php%20,2
http://www.18p2p2.com,2
http://www.speedplus.us/register.php?fromuid=10648,2
http://www.spfun.org/?fromuid=207178,2
http://share.dmhy.org/topics/list/user_id/605561,2
http://69.4.239.191/forum/?=diego1010,2
http://www.sun-art.org,2
http://www.suppig.net,2
http://www.taikoyc.com/?fromuid=213,2
http://210.245.213.251:8080/?fromuid=729498,2
http://www11.eyny.com/,2
http://www.teensu.net/?u=286204,2
http://www09.eyny.com/index.php,2
g@1024,2
http://www06.eyny.com/,2
http://www.thz.tw,2
http://sis.yx51.net/,2
http://forum.idsam.com/?fromuid=10175,2
http://www.0597.me,2
http://www.top5mistakes.com,2
http://www.torrentbox.com/account-details.php?id=507711,2
http://www.torrenthot.com,2
http://www.torrentsforall.net,2
http://www.torrentwatch.org,2
http://www.torrentwatch.org - official home of hdlite,2
http://sk13.semonk.com/,2
http://69.4.239.126/bbs/?fromuid=1257151,2
http://www03.eyny.com/,2
http://www02.eyny.com:88/index.php,2
http://www01.eyny.com/?fromuser=00065,2
https://kickass.to/user/mshorter001/,2
http://www.tucaptions.org,2
http://ww4.city9x.com/bbs/?fromuid=8981,2
https://livcwl.com/neo-sub/ds,2
http://wu.ha.free.fr/,2
http://www.tvbt.com.cn,2
https;//maomiav.com,2
http://208.98.17.140/forum/?fromuid=2977026,2
http://smletu.com,2
http://www.tw-p2p.com,2
http://www.tw-p2p.com/d-c-p2p,2
http://www.tw-p2p.com/d-c-p2p/?fromuid=4536768,2
http://forum.fdzone.org/?fromuser=msfive,2
http://www.tw-p2p.com/p2p-tw/index.php,2
http://www.uball.info/?fromuid=140343,2
http://www.ubbvip.biz,2
http://weibo.com/tianzhiyisub,2
http://208.98.17.139/forum/?fromuid=2310899,2
http://www.ursky.net/,2
http://sogclub.com/forum/,2
http://bfaxv.com/,2
http://weibo.com/aoinekosan,2
http://www.vkugq.net/,2
http://space.bilibili.com/4412135/#!/,2
http://weibo.com/80888790,2
http://space.bilibili.com/91384394/#!/,2
http://www.waikeung.org/php_wind/profile.php?action=show&uid=143564,2
http://www.waikeung.org/php_wind/?u=143564,2
http://www.wallpaperspub.net/,2
http://58.64.234.35:8099/index.php,2
http://www.wofei.net/,2
https://pan.baidu.com/share/home?uk=1832750783&suk=xbhpmv5_qadgxvtg5s1faq#category/type=0,2
http://58.64.234.62:8888/index.php,2
http://speedpluss.org,2
http://www.wshuang.info/?fromuid=140343,2
http://speedpluss.org/,2
http://speedpluss.org/?fromuid=77233,2
http://speedpluss.org/register.php?fromuid=7298,2
http://www.xh127.com,2
http://bkp666.com,2
http://69.4.228.120,2
http://spirit-of-hammer.blogspot.ru/,2
http://www.xiuaizhe.top,2
http://www.xp1024.com,2
http://www.xttp2p.com,2
http://www.xuhu.net/adget.php?id=2122,2
http://waikeung.org/php_wind,2
http://blog.bitcomet.com/10406368/,2
https://school2018.org/,2
https://share.dmhy.org,2
https://share.dmhy.org/,2
http://www.yeyemo.com,2
http://waikeung.org/,2
https://sites.google.com/site/brilliantrayoceans/,2
http://www.yingshigong.com,2
bbs.newsilu.net,2
http://www.youiv.com/forum.php,2
http://www.youiv.com/forum.php?fromuid=15326,2
http://www.youlan.net/bbs/,2
http://www.yousuwp.com/space_7727349.html,2
http://www.yuwaty.info/%20,2
http://v-torrent.info,2
http://www.yy69.net,2
http://www.yyhero18net.com,2
http://www.yyhero18net.com/yyhero18net/viewthread.php?tid=190222,2
http://www.yzmydm.com/?u=341,2
http://www.zhanmo.cc,2
http://www.ziwei.us/bbs,2
http://64.150.160.169/discuz/index.php%20,2
https://thepiratebay.org/user/donaldmc1,2
http://www.zzleg.com,2
http://64.208.226.131/~speedplu/,2
http://64.208.226.131/~speedplu/?fromuid=14898,2
http://xav2.info/?fromuid=508344,2
http://forum.asiansthetic.com,2
http://forum.6cn.org,2
http://uugse.info/index.php?fromuid=134868,2
http://usuarios.lycos.es/martixu,2
http://url.ms/ooy,2
https://ultimategamer.club/announce.php,2
http://forum.0086china.com,2
http://208.109.121.34/index.php,2
http://booktracker.org/profile.php?mode=viewprofile&u=235115,2
http://f.onlyqq.info/index.php,2
http://f.onlyqq.info,2
http://bt.1000fr.com,2
http://flsnow.net/bbs,2
http://yang.wu.free.fr/,2
https://weidian.com/s/983540541?wfr=other,2
http://tyhg.free.fr/,2
http://207.44.226.146/selang.htm,2
http://yun.baidu.com/share/home?uk=4278471036,2
http://zhaoxav.com,2
http://twilightworldonline.com/twilight/,2
http://64.208.226.132/~speedplu/?fromuid=7298,2
http://zjf11567.188rmb.com/index.asp,2
http://64.208.226.132/~speedplu/register.php?fromuid=31255,2
http://杏吧论坛.com,2
iori17@seed,2
https://www.amazon.com/power-excel-mrexcel-subtotals-visualizations/dp/1615470492,2
http://bt-btt.com/,2
juribe610@gmail.com,2
hauntedfartfart.tumblr.com,2
http://tvboxnow.com//index.php?fromuid=361363,2
http://fengfire.com,2
http://bt.dm258.cn,2
http://fdzone.org/forum.php,2
news://my.newsgroup.com.hk/welcome.9up,2
http://btkitty.me,2
o.m6co.net,2
onexv.com,2
phil@weedguy.com,2
http://0cf2cb3e.any.gs,2
自由原创,2
qq_343818902,2
http://bt.wind365.cn/?u=2,2
https://www.fuliren.org,2
http://tpb.tracker.thepiratebay.org:80/announce,2
http://64.32.16.6/forum/index.php,2
http://18p2pforums.googlepages.com/,2
http://c1518.drleeuk.com/index.php,2
http://64.62.222.229/,2
spfun.org,2
http://207.210.234.251/~franck/forum/index.php,2
http://torrenty.to,2
teamsmart,2
http://207.210.234.251/forum/index.php,2
http://18p2p.us/index.php,2
http://c1520.pays.to/index.php?u=218928%20,2
tvboxnow,2
tyhg999.com,2
udp://bt.rutor.org:2710,2
https://www.lumabt.com,2
valsub.blogspot.com,2
사 랑 해 ~이 준 기 vs김&nbsp;&nbsp; 현 중!!宝贝要加油哦!,2
ab656.com,2
waikeungsitebbs%20%e4%b8%bb%e8%ab%96%e5%a3%87,2
http://c1521.fr.cr/index.php?u=35565,2
wu.ha.free.fr,2
www,2
www.001.com,2
www.1024jp.com,2
www.1024we.com,2
http://torrentofile.com,2
http://torrentat.org,2
www.399gbh.com,2
http://c1523.mooo.com/index.php?u=102937,2
www.517dd.com,2
http://top123.lepan.cc,2
www.52iv.net,2
www.6ytk.com,2
http://c1523.uk.to/index.php?u=103623,2
www.99btgc01.com,2
www.avibt.org,2
http://1.jiuguo.info%20,2
http://c1523.uk.to/index.php?u=60332,2
200大片我会陆续上传!,2
www.baidu.com,2
www.bt123.com,2
www.bt526.com,2
http://tnt.webcust.prq.se/,2
www.charmimage.com,2
http://tntvillage.org/tntforum/index.php?showforum=215,2
http://tntvillage.org/index.php,2
777vk.com,2
http://extratorrent.com/profile/karson,2
www.digitaldesire.com,2
www.emoneyspace.com/91gczp,2
http://tieba.baidu.com/f?kw=%ba%f3%b9%ac%b6%af%c2%fe&from=loginbar#,2
www.google.com,2
www.gy12.info,2
https://www.lynda.com/project-tutorials/microsoft-project-tips-weekly/661752-2.html,2
www.hdzone.org,2
http://thiendia.com,2
www.heiyingku.com,2
www.heyav.tv,2
1,2
www.hy008.com,2
http://206.108.52.84,2
http://thepiratebay.se/user/show40,2
http://1u2u3u4u.com/,2
http://thepiratebay.org/user/uberwolf,2
www.june13.info,2
http://67.220.91.23/bbs,2
http://%e5%86%85%e5%90%ab%e7%bd%91%e5%9d%80%e5%8f%91%e5%b8%83%e5%99%a8,2
www.kingdom-kvcd.net,2
www.lacorporacion.net,2
http://64.78.167.65/bbs/?fromuser=p86k,2
www.lieqiwang.com,2
http://chunai.com/bbs,2
https://www.miaizhibo168.com,2
www.luoban.cn/bbs,2
www.luyifaba.com,2
http://thepiratebay.org/user/prathero,2
casstudio,2
http://67.220.91.20/forum/index.php,2
http://thepiratebay.org/user/marty70,2
https://www.mpcstar.com,2
http://cl.eye.rs/index.php?u=247413,2
http://dvt8.com/index.php,2
https://www.mylifetimetv.ca%20,2
www.ppxbbs.com,2
www.sebaidu.com,2
http://66.90.77.253/forum/,2
http://thepiratebay.org/user/fuckityfuck,2
hotavxxx.com,2
www.sex8.com,2
http://206.108.50.18/~avsppnet/,2
https://www.patreon.com/greatchicken,2
http://dotbt-plus.com/,2
http://cl.man.lv/index.php?u=275516&ext=d1497,2
http://67.220.91.16/bbs/index.php,2
www.sis001..com,2
http://thepiratebay.org/user/amplified_pumpkin,2
www.sis001.net,2
諾曼征服,2
bluex,2
http://67.220.90.4/forum/index.php,2
http://206.108.48.51/register.php?fromuid=53149,2
www.speedplus.org/,2
204.45.41.98/,2
http://club.colabug.net/index.php?showforum=10,2
http://tfile.com,2
http://206.108.48.51/index.php,2
